"id","site","job_url","job_url_direct","title","company","location","date_posted","job_type","salary_source","interval","min_amount","max_amount","currency","is_remote","job_level","job_function","listing_type","emails","description","company_industry","company_url","company_logo","company_url_direct","company_addresses","company_num_employees","company_revenue","company_description"
"in-4479e7fb4e0cef30","indeed","https://pk.indeed.com/viewjob?jk=4479e7fb4e0cef30","https://www.globalrescue.com/common/careers.html?gnk=job&gni=8a7887ac934bc68f0193636917970bd5&gns=Indeed+Free","Software Engineer - .Net Full Stack Developer","Global Rescue, LLC","Islamabad, PIS, PK","2024-11-25","","","","","","",False,"","","","","**COMPANY**
Global Rescue is the world’s leading membership organization providing integrated medical, security, intelligence and crisis response services to consumers, enterprises and governments. Founded in 2004 Global Rescue’s unique operational model provides best\\-in\\-class services that identify, monitor, and respond to threats and emergencies. For more information, please see www.globalrescue.com.
**ROLE OVERVIEW**
We are looking for a skilled .Net Full Stack Developer to join Global Rescue LLC as a Software Engineer \\- Net Full Stack Developer. This is a mid\\-level position, for which an ideal candidate will be someone with in\\-depth knowledge of .Net Core, C\\#, ASP.net, Typescript/Angular, .Net MVC Framework 4\\.0 plus, HTML, CSS, JavaScript, JQuery, MS SQL Server.
**RESPONSIBILITIES**
* Develop moderately complex software in C\\# and other selected languages/tools for Global Rescue products and/or applications consistently following GRID Systems coding standards and in accordance with applicable software development methodology and release.
* Provide reliable solutions to a variety of problems using sound problem solving techniques.
* Perform technical root cause analysis and outline corrective action for given problem.
* Participate in product and/or application definition activities including feature analysis and system tradeoffs.
* Document solution design, interfaces, implementations and dependencies.
* Design and Develop solution (JavaScript and plugins, etc.) that can extend Microsoft Dynamics functionality.
* Design and Develop Web Services that expose Dynamics functionality to other systems.
* Create \\& execute unit tests to ensure functional integrity of solutions.
* Assist and guide Junior Software Engineers of the team in resolving technical challenges and serve as mentor for less experienced software engineers.
* Learn and adopt new frameworks, tools and technologies.
* Database Designing, SQL Programming and reporting services development.
* Any other technology related tasks as necessary.


**QUALIFICATIONS**
* Bachelors in IT/Computer Science from well\\-reputed university/institution.
* 3 years plus .Net application development experience.
* Thorough hands\\-on knowledge \\& understanding of:
	+ .Net Core
	+ Angular
	+ .Net MVC framework 4\\.0 plus, using C\\# and ASP.net
	+ Entity Framework and ADO.net
	+ Windows Communication Framework
	+ Object Oriented Analysis and Design
	+ HTML, CSS, JavaScript, JQuery
	+ Database Designing and TSQL Programming for MS SQL
	+ Basic Design Patterns
* Practical experience working with and/or developing CRM/ERP systems is a must.
* Practical knowledge of Microsoft Dynamics is required.
* Practical knowledge and experience of extending Dynamics functionality (via plugins and Web Services) will make you ideal candidate for this job.
* Excellent problem\\-solving skills.

**Location:** Islamabad, Pakistan
**Compensation:** Salary based on experience \\+ bonus \\+ benefits","","https://pk.indeed.com/cmp/Global-Rescue,-LLC","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/c838703f03cb04f8a26feea5ef724986","http://www.globalrescue.com","Lebanon, NH","51 to 200","$5M to $25M (USD)","Global Rescue is the world’s leading membership organization providing integrated travel risk management services, including medical, security, intelligence and crisis response services"
"in-c53ec041df520f05","indeed","https://pk.indeed.com/viewjob?jk=c53ec041df520f05","http://pk.indeed.com/job/customer-success-manager-c53ec041df520f05","Customer Success Manager","Aptly","Islamabad, PIS, PK","2024-11-22","fulltime","direct_data","yearly",503039.0,636960.0,"USD",True,"","","","","**Hi, we’re Aptly!**  
We’re passionate innovators, industry disruptors, and remote working ninjas. We’re not just another software company — we’re a mission driven team building solutions that customers consider their secret weapon to grow. We’re revolutionizing the way the real estate industry interacts with prospects, customers, and their team in an unprecedented time of change. We’re a fearless bunch that value the customer experience above all and want your ideas, enthusiasm, and your passion to help us to keep innovating.

**What's the opportunity?**   
The customer success team at Aptly is responsible for data entry and ongoing support of our product. The team answers customer questions, implements the Aptly solution, performs QA and escalates issues to engineers as the bridge between our customers and our product design and development teams.

**What will I be doing?** 

* Become an Aptly expert with help our customers to implement the product to meet their unique needs.
* Provide technical support via chat
* Maintain daily communication with clients to keep them updated on the progress of open support tickets.
* Work with team members in other departments to resolve general software issues

**What skills do I need?**   
The basic skills to be successful in this role include:

* **MUST HAVE** strong familiarity of technology. You've worked with SaaS companies and have demonstrated the ability to learn a complex systems and answer technical support questions
* **2\\+ years experience** working with a company in the United States
* Experience working on a full remote team. You work autonomously, know how to manage your time, and know how to add value to our extremely driven culture.
* Experience in a customer\\-facing role for implementation or troubleshooting/problem\\-solving of technology
* Ability to quickly learn new software. Experience in Google Spreadsheets or MS Excel.
* Excellent written communication skills with the ability to explain complex topics in a concise and easy to understand manner
* Ability to understand, prioritize and escalate customer issues when necessary
* Ability to establish a trusted advisor relationship to ensure customer satisfaction
* A passion for helping others, with a blend of technical and interpersonal skills
* A team player

**Bonus skills...**   
Want to stand out from the rest of the candidate? If you have any of these skills then you will definitely get our attention:

* Experience working in property management for single family or multifamily properties
* Experience in a customer success role for a SaaS product centered around communication, CRM, task management or property management

Job Type: Full\\-time

Pay: Rs35,000\\.00 \\- Rs60,000\\.00 per month

Expected Start Date: 02/12/2024","","https://pk.indeed.com/cmp/Aptly-1","https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/34e03d56bc648d15b43c0917bffc5442","http://getaptly.com/","","","",""
"in-942d2ecb34357258","indeed","https://pk.indeed.com/viewjob?jk=942d2ecb34357258","http://pk.indeed.com/job/mep-draftsman-942d2ecb34357258","MEP Draftsman","Veloair Envirotech (Pvt) Limited","Islamabad, PIS, PK","2024-11-22","fulltime","direct_data","yearly",688370.0,871629.0,"USD",False,"","","","","This is a full\\-time on\\-site role for an MEP Draftsman at Engineering Enterprises located in Islamabad. The MEP Draftsman will be responsible for creating detailed drawings and plans for mechanical, electrical, and plumbing systems. They will collaborate with engineers and architects to ensure accuracy and compliance with project requirements. The role involves using computer\\-aided design (CAD) software and adhering to industry standards and codes.

* Proficiency in computer\\-aided design (CAD) software
* Experience in creating detailed drawings and plans for mechanical, electrical, and plumbing systems
* Design drawings, Shop Drawings, As Build Drawings
* Preparation of BOQ's
* Quantity Estimation
* Knowledge of industry standards and codes
* Experience in the construction industry is preferred
* Diploma or degree in drafting, engineering, or a related field

Job Type: Full\\-time

Pay: Rs60,000\\.00 \\- Rs70,000\\.00 per month","","https://pk.indeed.com/cmp/Veloair-Envirotech-(pvt)-Limited","","","","","",""
"in-ba8e0b8da4ab7d8f","indeed","https://pk.indeed.com/viewjob?jk=ba8e0b8da4ab7d8f","http://pk.indeed.com/job/sqa-engineer-ba8e0b8da4ab7d8f","SQA Engineer","NineSol Technologies","Islamabad, PIS, PK","2024-11-21","fulltime","direct_data","yearly",688370.0,871629.0,"USD",False,"","","","","**Department**: Quality Assurance / Ads testing

**Job Overview**:

As a QA/AD Tester, you will be responsible for testing and validating the functionality, performance, and quality of advertisements (ADs) across multiple platforms (web, mobile, apps, etc.). You will ensure that ads are displayed correctly, follow compliance guidelines, and function smoothly without technical issues. You will also collaborate with developers, designers, and ad operations teams to troubleshoot and resolve any ad\\-related issues. This role requires a keen attention to detail, a methodical approach to testing, and a strong ability to identify and communicate defects or inconsistencies.

**Key Responsibilities**:

* Perform functional, regression, and performance testing of digital ads across multiple platforms (web, mobile, desktop, and app environments).
* Validate that ads are displayed correctly and follow specifications (size, format, duration, targeting).
* Test ad interactions (clicks, hover effects, videos, and animations) to ensure proper functionality.
* Verify the compatibility of ads across different browsers and devices.
* Work closely with ad operations, development, and design teams to ensure ad content is delivered as expected.
* Ensure ads meet platform and network requirements (Google Ads, Facebook, etc.).
* Identify, document, and report bugs, defects, and inconsistencies in ad displays.
* Reproduce issues in staging and live environments and work with developers for quick resolution.
* Maintain detailed records of tests, results, and issues found.
* Continuously update test cases based on new requirements, ad types, and platforms.
* Conduct compliance testing to ensure ads meet legal and regulatory standards.
* Contribute to test automation efforts for repetitive testing where applicable.
* Participate in daily stand\\-ups, project meetings, and collaborate within a cross\\-functional team environment.

**Qualifications**:**Required**:

* Bachelor’s degree in Computer Science, Information Technology, or related field (or equivalent experience).
* 2\\+ years of experience in QA or software testing, preferably in ad testing or digital media.
* Strong understanding of QA methodologies, tools, and processes.
* Experience in testing across web, mobile, and application platforms.
* Familiarity with digital ad formats (HTML5, banners, video ads, interstitials, etc.).
* Proficiency in working with ad management systems like Google Ad Manager, Facebook Ads, etc.
* Basic knowledge of HTML, JavaScript, and CSS.
* Experience with bug tracking tools (e.g., JIRA, Bugzilla).
* Excellent attention to detail and ability to identify inconsistencies or errors.
* Strong communication skills and ability to work with cross\\-functional teams.

**Preferred**:

* Experience with test automation frameworks and scripting (e.g., Selenium, Appium).
* Familiarity with ad verification and compliance tools (e.g., MOAT, IAS, DoubleVerify).
* Experience in working with video ads, rich media ads, and programmatic ad testing.
* Familiarity with Agile/Scrum development processes.

**Soft Skills**:

* Problem\\-solving and analytical skills.
* Strong organizational skills with the ability to handle multiple tasks at once.
* Ability to work independently and as part of a team.
* Ability to adapt to a fast\\-paced and constantly changing environment.

**Benefits**:

* Competitive salary and performance bonuses.
* Health insurance.
* Paid time off and holidays.
* Learning and development opportunities.

Job Type: Full\\-time

Pay: Rs40,000\\.00 \\- Rs90,000\\.00 per month

Job Type: Full\\-time

Pay: Rs40,000\\.00 \\- Rs90,000\\.00 per month","","https://pk.indeed.com/cmp/Ninesol-Technologies-2","","","","","",""
"in-0cb0722b30024b60","indeed","https://pk.indeed.com/viewjob?jk=0cb0722b30024b60","http://pk.indeed.com/job/technical-support-engineer-night-shift-0cb0722b30024b60","Technical Support Engineer (Night Shift)","ABC","Islamabad, PIS, PK","2024-11-21","fulltime","direct_data","yearly",794273.0,1005726.0,"USD",True,"","","","","Location: Islamabad

Job Title: Technical Support Engineer (Night Shift)

USA based company providing Technical Support Services to small and medium sized clients in US.

The position is primarily responsible for resolving the USA based Clients IT Issues as well as working with a team of professionals at the company HQ on projects.

Requirements: In order to adequately perform the responsibilities of this position the candidate must have:

* Must have Strong ability to identify, determine and document customer requirements.
* Solid written and verbal communication proficiencies, quick learning abilities and self\\-motivated team player.
* Microsoft Office Suite, Office 365\\. Windows 7, 8, 10, AV, multifunction printer’s setup and trouble shooting.
* VMWare, HyperV, Office 365 migration and troubleshooting, Microsoft Office Suite, Azure,
* Certifications such as MCSE, MCSA, VCP, CCNA etc. are an asset
* Deep knowledge of core Microsoft products such as Windows Server, Remote Desktop Services, Terminal Services and Office 365

Applicants are also required to have an understanding of networking Issues resolution and understanding of maintaining compliance requirements.

Responsibilities are included but not limited to;

* Act as the back\\-end support to our USA based clients, understand and resolve the technical issues for managed clients and datacenter hosted clients.
* Project work related to Network / Server Environment modifications / build for clients on Windows Servers
* Regular ongoing coordination with the Technical Staff located in USA to ensure that the issues are resolved to customer satisfaction.
* Resolve various issues client\\-facing technologies including computers, IT peripherals, mobile devices, AV equipment, software, network / telephony hardware, and printers
* Participate in Weekly Tech meetings to discuss and respond to bigger technical / administrative issues
* Participate in periodic weekly on\\-call rotation
* Installing and administering Antivirus solutions

Eligibility Criteria:

* Should have Bachelor’s degree in Computer Science or relevant level qualification with at least 1 \\- 3 years’ end\\-user / Remote support / Technical coordination experience.
* Excellent spoken / written English communication skills
* Requires ability to work independently and to increase knowledge and skills through self\\-learning
* Must be knowledgeable in software, hardware, and networks with attention to detail and exemplary organizational skills along with a positive attitude with a high level of energy.

Job Type: Full\\-time

Pay: Rs50,000\\.00 \\- Rs100,000\\.00 per month

Expected Start Date: 01/12/2024","","https://pk.indeed.com/cmp/ABC-6cbf62e6","","","","","",""
"in-c722820e5eea4698","indeed","https://pk.indeed.com/viewjob?jk=c722820e5eea4698","http://pk.indeed.com/job/net-restful-api-developer-c722820e5eea4698",".NET RESTful API Developer","PromptlyFood","Islamabad, PIS, PK","2024-11-20","fulltime","","","","","",False,"","","","","We are looking for a skilled **.NET RESTful API Developer** with a strong background in building high\\-performing, scalable, and secure API solutions. As a mid\\-level developer, you will play a key role in the design, development, and deployment of RESTful APIs and microservices, supporting our growing product ecosystem. You will work closely with product managers, front\\-end developers, and DevOps engineers to deliver robust and efficient solutions.

**Key Responsibilities:**

* Design, develop, and maintain **RESTful APIs** using **ASP.NET Core** and **C\\#**.
* Collaborate with cross\\-functional teams to gather and refine requirements.
* Implement API security measures using industry\\-standard practices, such as **OAuth2\\.0** and **JWT authentication**.
* Optimize APIs for maximum speed, scalability, and reliability.
* Work with relational and NoSQL databases, including **SQL Server**, **PostgreSQL**, or **MongoDB**, to create efficient data models.
* Conduct unit and integration testing to ensure high\\-quality code.
* Debug and resolve performance bottlenecks and API\\-related issues.
* Document API endpoints and workflows using tools like **Swagger/OpenAPI**.
* Participate in Agile ceremonies and contribute to sprint planning, retrospectives, and daily stand\\-ups.
* Stay updated with emerging .NET and API development trends and technologies.

**Requirements:**

**Technical Skills:**

* 3\\-5 years of experience developing **.NET Core** and **C\\#** applications.
* Strong understanding of **RESTful API principles** and best practices.
* Proficiency in **Entity Framework Core** or other ORM tools.
* Experience with API documentation tools like **Swagger** or **Postman**.
* Familiarity with version control systems, particularly **Git**.
* Working knowledge of cloud services, such as **Azure** or **AWS**, and their API\\-related offerings (e.g., API Gateway, App Services).
* Understanding of CI/CD pipelines and DevOps processes for API deployment.
* Knowledge of logging and monitoring tools like **Serilog**, **Seq**, or **App Insights**.
* Experience with **asynchronous programming** and optimizing API performance.

**Soft Skills:**

* Strong problem\\-solving skills with attention to detail.
* Excellent communication and collaboration abilities.
* Proactive attitude and eagerness to learn and grow.
* Ability to work independently and within a team in an Agile environment.

**Preferred Qualifications:**

* Bachelor’s degree in Computer Science, Software Engineering, or a related field.
* Experience with **microservices architecture** and **containerization tools** (Docker/Kubernetes).
* Knowledge of GraphQL and experience with hybrid API approaches.
* Microsoft certifications, such as **Azure Developer Associate** or equivalent.

Job Type: Full\\-time","","https://pk.indeed.com/cmp/Promptlyfood","","","","","",""
"in-7c80be4125056ed9","indeed","https://pk.indeed.com/viewjob?jk=7c80be4125056ed9","http://pk.indeed.com/job/surveyor-land-and-buildings-7c80be4125056ed9","Surveyor (Land and Buildings)","Kohistan Builders & Developers","Wah Cantonment, PPB, PK","2024-11-20","fulltime","direct_data","yearly",503039.0,636960.0,"USD",False,"","","","","* Conduct comprehensive land surveys using advanced equipment and techniques.
* Interpret and analyze survey data to prepare accurate maps, reports, and legal descriptions.
* Collaborate with architects, engineers, and project managers to ensure survey accuracy and project requirements.
* Oversee the preparation of plats, property boundaries, and subdivision layouts.
* Conduct topographic and hydrographic surveys for infrastructure development.
* Ensure compliance with local, state, and federal regulations related to land surveying and construction.
* Provide technical guidance and mentorship to junior surveyors and team members.
* Manage survey equipment maintenance and calibration.
* Utilize Geographic Information Systems (GIS) and other software tools for survey data analysis and presentation.
* Conduct site inspections and provide on\\-site survey support during construction phases.
* Prepare and maintain accurate and detailed survey records and documentation.

Job Type: Full\\-time

Pay: Rs35,000\\.00 \\- Rs60,000\\.00 per month","","https://pk.indeed.com/cmp/Kohistan-Builders-&-Developers-3","","","","","",""
"in-f09bf38daa4a5d4c","indeed","https://pk.indeed.com/viewjob?jk=f09bf38daa4a5d4c","http://pk.indeed.com/job/it-internee-f09bf38daa4a5d4c","IT Internee","Stock Exchange Consulting International","Rawalpindi, PPB, PK","2024-11-19","fulltime","direct_data","yearly",185330.0,234669.0,"USD",False,"","","","","Job description

Position Overview: We are seeking motivated and passionate fresh graduates who have completed a Bachelor's degree in Information Technology (IT), Computer Science (CS), or any related field. This internship is an excellent opportunity for individuals looking to kick start their careers and gain practical experience in a real\\-world environment.

It's a paid internship. Duration 3 to 6 months than according to your performance, company will offer you a full\\-time job.

Key Responsibilities:

* Conduct thorough web research and compile comprehensive reports
* Create and manage multiple business accounts across various platforms
* Develop and maintain WordPress websites, including content updates and plugin management
* Proficient utilization of Microsoft Office Suite (Word, Excel, PowerPoint, Outlook)
* Leverage generative AI tools to optimize workflow and enhance productivity
* Handle customer inquiries and maintain professional communication via phone and email
* Manage company IT assets, including laptop maintenance and security protocols
* Perform regular system updates and ensure cybersecurity compliance
* Monitor and implement data backup procedures
* Execute routine software updates and security patches

Qualifications:

* Bachelor's degree in Information Technology, Computer Science, or a related field.
* Strong problem\\-solving skills and a willingness to learn.
* Excellent communication and teamwork abilities.

Benefits:

* Hands\\-on experience in a professional setting.
* Mentorship from experienced developers and engineers.
* Opportunity to work on real\\-world projects.
* Potential for full\\-time employment upon successful completion of the internship

Pay: From Rs 15k\\-20k per month

Job Type: Full\\-time

Pay: Rs15,000\\.00 \\- Rs20,000\\.00 per month

Application Deadline: 31/12/2024","","https://pk.indeed.com/cmp/Stock-Exchange-Consulting-International-1","","","","","",""
"in-54a9f831cd9727cf","indeed","https://pk.indeed.com/viewjob?jk=54a9f831cd9727cf","http://pk.indeed.com/job/help-desk-engineer-level-ii-54a9f831cd9727cf","Help Desk Engineer Level-II","Cybernet","Abbottabad, PNW, PK","2024-11-19","fulltime","direct_data","yearly",423612.0,536387.0,"USD",False,"","","","","**Division:** Stormfiber

**Department:** Service Operations Center \\- SOC

**Designation:** Executive

**Location:** Swat

**About Us**

Cybernet, a part of the Lakson Group of Companies, is Pakistan’s largest FTTX provider, with over 25 years of unparalleled services. The company focuses on providing specialized end\\-to\\-end connectivity solutions to its enterprise and broadband customers nationwide, as well as carrier services to international telecom service providers. Cybernet has established its GPON\\-based fiber\\-optic network and long\\-haul infrastructure to enable nationwide connectivity. We empower international and carrier customers by leveraging our global Points of Presence (PoPs) in Asia (Singapore), the Middle East (Oman, UAE), and Europe (France) and facilitating cross\\-border connectivity. Our offices are present in over 29 cities across the country.

**Summary**

We are seeking a dedicated Technical Support Specialist to provide exceptional first\\-line technical support to our users. The ideal candidate will have a strong understanding of IT infrastructure and be able to effectively troubleshoot and resolve hardware, software, and network issues.

**Responsibilities**

* **Technical Support:** Provide first\\-level technical support to end\\-users via phone, email, and in\\-person for hardware, software, and network issues.
* **Incident Management:** Log and track support requests using a ticketing system, ensuring timely resolution and communication with users.
* **Troubleshooting:** Diagnose and resolve technical issues related to operating systems, applications, and network connectivity.
* **Hardware/Software Installation:** Install, configure, and upgrade computer hardware, software, and peripherals.
* **User Training:** Assist users in understanding and utilizing technology effectively, including providing training on software applications and IT policies.
* **Documentation:** Maintain accurate and up\\-to\\-date documentation of technical issues, resolutions, and procedures.
* **Escalation:** Identify and escalate complex issues to higher\\-level support teams or management as necessary.

**Requirements**

* Minimum Bachelor’s degree in Information Technology, Computer Science, Telecommunication or a related technical field with 16 years of education.
* Fresh to 02 years of experience.
* Excellent written and verbal communication skills in English.
* Strong analytical and problem\\-solving abilities.
* Proven ability to manage multiple projects and meet deadlines.

**Technical Skills:** Proficiency in Windows and macOS operating systems, Microsoft Office, and common productivity tools. Basic understanding of networking concepts and troubleshooting.

**Certifications/Training:** Relevant certifications such as Microsoft Certified Professional (MCP), CCNA.

**Communication Skills:** Excellent verbal and written communication skills with the ability to explain technical concepts to non\\-technical users.

**Problem\\-Solving:** Strong analytical and problem\\-solving skills with attention to detail.

**Customer Service:** Demonstrated ability to provide high\\-quality customer service and maintain a positive, professional demeanor.

**Teamwork:** Ability to work effectively both independently and as part of a team in a fast\\-paced environment.

**What We Offer**

* Market competitive compensation package.
* Medical coverage for employees and their families.
* Festival bonuses.
* A culture of diversity, inclusion, and respect for each other.
* A team that continuously works towards mutual development and success

Job Type: Full\\-time

Pay: From Rs40,000\\.00 per month","","https://pk.indeed.com/cmp/Cybernet-a5063d89","","","","","",""
"in-97b1f401093d8ace","indeed","https://pk.indeed.com/viewjob?jk=97b1f401093d8ace","http://pk.indeed.com/job/system-support-engineer-97b1f401093d8ace","System Support Engineer","Sybrid Pvt Ltd (The Lakson Group of Companies)","Islamabad, PIS, PK","2024-11-19","fulltime","direct_data","yearly",423612.0,536387.0,"USD",False,"","","","","Job Description;

· Expertise in UNIFI WiFi, Cisco switches, and pfSense firewall

· Resolve complex hardware, software, and network issues.

· support with escalated tickets.

· Conduct root cause analysis and implement solutions

· Create and manage Active Directory user accounts.

· Resolve Microsoft Outlook issues and provide email support.

· Proficiency in Windows and Linux troubleshooting.

· Knowledge of network protocols, firewalls, and security practices.

· Experience with virtualization (e.g., VMware, Hyper\\-V)

· Collaborate with IT teams for seamless operations.

Job Type: Full\\-time

Pay: Up to Rs40,000\\.00 per month

Application Deadline: 30/11/2024","","https://pk.indeed.com/cmp/Sybrid-Pvt-Ltd-(the-Lakson-Group-of-Companies)","","http://www.sybrid.com/","69-M Quaid e Azam Industrial Area Kot Lakhpat Lahore","1,001 to 5,000","",""
"in-af8edc5cf23fd364","indeed","https://pk.indeed.com/viewjob?jk=af8edc5cf23fd364","http://pk.indeed.com/job/senior-nodejs-developer-af8edc5cf23fd364","Senior NodeJS Developer","Ideal Innovative Solutions Pvt Ltd. ","Islamabad, PIS, PK","2024-11-19","fulltime","direct_data","yearly",3177092.0,4022907.0,"USD",True,"","","","","Salary: 300k

Experience: 5 Years \\[ NodeJS, ExpressJS, NestJS, GraphQL]

**Note: No work from home**

WHO ARE WE LOOKING FOR:

You will work in a team of engineers to build new web and mobile app experiences from the ground\\-up, as well as integrate new features. You are expected to be a hands\\-on developer who excels in a dynamic, fast\\-moving, and agile environment building high quality, high performance and scalable solutions. You will be expected to work equally between design and hands\\-on development. You will work closely with mobile, services and other developers to define and provide the appropriate APIs.

WHAT WILL YOU WORK ON:

If this is you, you’ll be working with our Engineering team and performing these key tasks:

* You write JavaScript/Node.js; (GraphQL, Mongoose, are nice to haves)
* You use a modern version\\-control system for your source code repository (Git, GitHub, BitBucket)
* You will work on a framework to create robust and reliable HTTP\\-based APIs
* You know about continuous integration systems like Jenkins or CircleCI
* You have built monitoring and alerting for your production systems
* You are willing and able to deploy, troubleshoot, and maintain your systems in production
* You’ve architected with both SQL and NoSQL data stores
* Comfortable building and maintaining data infrastructure in the cloud; we use AWS
* Be nimble and react quickly to changing business conditions

Qualifications:

* Bachelor’s Degree in Computer Science or related field, or equivalent experience or other evidence of exceptional ability
* 5\\+ years of hands\\-on professional experience developing backend systems, services and practical APIs
* Expertise in backend development using Javascript, with 3\\+ years of demonstrable experience developing production level applications using Node.js.
* Solid understanding of asynchronous programming principles using modern JavaScript (e.g. Promises, async/await, RxJS)
* Solid experience interfacing and integrating with all kinds of SQL (Postgres or MySQL) and NoSQL (MongoDB, Redis) databases
* Knowledgeable in software architecture design, coding and debugging
* Understanding of AWS basics and CI/CD processes is a plus
* You have excellent verbal and written communication skills. Explaining complex technical concepts to designers, support, and other engineers is no problem for you
* Excellent problem solving and analytical thinking skills

Job Type: Full\\-time

Pay: Up to Rs300,000\\.00 per month

Ability to commute/relocate:

* Islamabad: Reliably commute or planning to relocate before starting work (Preferred)

Experience:

* NodeJS: 4 years (Required)","","https://pk.indeed.com/cmp/Ideal-Innovative-Solutions-Pvt-Ltd.","","","","","",""
"in-90382e1fef9d559a","indeed","https://pk.indeed.com/viewjob?jk=90382e1fef9d559a","http://pk.indeed.com/job/mid-sqa-engineer-90382e1fef9d559a","Mid. SQA Engineer","caresoft.pvt.ltd","Rawalpindi, PPB, PK","2024-11-19","fulltime","direct_data","yearly",1429691.0,1810308.0,"USD",False,"","","","","**Qualifications \\& Skills**  
i. Minimum 3 years of professional testing experience with customer\\-facing  
enterprise applications and sound knowledge of Selenium web driver (web and  
mobile).  
ii. Bachelor/ Master degree in Computer Science, Information Systems, or related  
discipline.  
iii. Hands\\-on experience with testing Web and Mobile based applications.  
iv. Able to research and analyse product features being tested, new tools,  
technologies, and testing process.  
v. Good understanding of SDLC/ STLC/ Agile/ Scrum software development  
process  
vi. Strong ability to understand business processes and logic.  
vii. Strong management, communication (written and verbal), organizational \\&  
interpersonal skills.  
viii. Working knowledge on how to develop and maintain an automation  
testing framework.  
ix. Hands\\-on experience with API automation tools like Postman, Appium  
x. Hands\\-on experience with stress and performance testing tools with post\\-  
execution reports.  
xi. Good technical writing skills (Use Case, Test Case, Traceability Matrix, GUI  
Document).  
xii. Strong ability to Identify, isolate, and track bugs throughout the testing life cycle  
and good knowledge of black\\-box testing (Functional, Regression, GUI).  
xiii. Develop an Automation testing framework that is scalable and robust  
with logging and exception handling.  
xiv. Develop clearly understandable automated Test Cases using Page Object Model  
and Page Factory.  
xv. Develop, maintain and enhance the automation test suite Research and  
implement new processes for building automation processes.  
xvi. Train, mentor, and manage junior team personnel assigned to the team.  
xvii. Proficiency in Azure DevOps is a Plus

Job Type: Full\\-time

Pay: Rs100,000\\.00 \\- Rs170,000\\.00 per month

Ability to commute/relocate:

* Rawalpindi: Reliably commute or planning to relocate before starting work (Preferred)

Application Question(s):

* Willing to do 12pm to 9 pm Onsite job? Yes/NO
* Can you manage for onsite job at location 6th road Rawalpindi? Yes/No

Experience:

* SQA: 3 years (Preferred)","","https://pk.indeed.com/cmp/Caresoft.pvt.ltd","","","","","",""
"in-12de045960df8316","indeed","https://pk.indeed.com/viewjob?jk=12de045960df8316","http://pk.indeed.com/job/senior-sql-engineersql-developer-12de045960df8316","Senior SQL Engineer/SQL Developer","Asterisk Solution","Islamabad, PIS, PK","2024-11-19","fulltime","","","","","",False,"","","","","The **SQL Developer** will help improve our cutting\\-edge software. We are looking for an experienced Microsoft SQL programmer to work with a team of diligent development professionals to further advance our software to the next level in our industry.

**Job Duties:**

\\- Design, code and test new SQL stored procedures, triggers and functions

\\- Troubleshoot, maintain and improve existing code

\\- Collaborate with other developers to optimize our new and existing applications

**Requirements:**

\\- At least 5 years of industry experience developing with MS SQL Server 2012 or higher

\\- Ability to create and modify complex T\\-SQL stored procedures

\\- Ability to analyze and optimize query performance

\\- Detail\\-oriented with focused work ethic

\\- Ability to communicate well and write documentation

**Desirable Knowledge and Skills:**

\\- Ability to create and modify complex SSIS packages

\\- Experience with advanced BI and/or OLAP tools

\\- SQL Server replication

Job Type: Full\\-time

Pay: Rs150,000\\.00 \\- Rs400,000\\.00 per month

Application Deadline: 10/09/2024

Job Type: Full\\-time","","https://pk.indeed.com/cmp/Asterisk-Solution-1","","","","","",""
